,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,16,,,4,,6,31,21,,6,,,,,,,,,16,6,7,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,9,,,4,,6,,6,,6,,,,,,,,,27,6,7,,,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,5,,,23,,6,6,6,,6,,,,,,,,,27,31,7,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,21,,6,16,5,,6,,,,,,,,,27,,7,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,1,,6
,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,21,,6,,5,,6,,,,,,31,,4,4,,7,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,6,,,,,,,,,,,6,,,6,6,,31
,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,25,,31,,31,,6,,,,,,,,,27,27,7,,,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,6,,,,,,,,,,,1,,,6,1,,6
,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,6,,,7,,6,,6,,31,,,,,,,,,4,6,7,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,6,,,,,,,,,,,7,,,6,6,,31
,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,16,,6,,6,,6,,,,,,,,,5,4,7,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,6,31,,,,,,,,,,7,,,6,6,,6
,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,31,,,6,,6,,6,,31,,,,,,,,,6,4,7,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,31,,,6,,31,,6,,31,,,,,,,,,5,4,7,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,6,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,6,6,,6,29,6,,,,,,,,,,31,6,4,7,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,6,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,6,6,,31,,6,,,,,,,,,,,5,31,7,,,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,6,,,,31,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,21,,31,,6,,6,,,,,,,,,4,4,7,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,6,,,,,,,,,,,1,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,6,,31,,6,,6,,,,,,,,,4,4,7,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,6,4,,5,,31,,6,,,,,,,,,4,4,7,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,31,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,6,4,,6,,31,,6,,,,,,,,,16,4,7,,,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,6,,,,,,,,,,6,,,6,1,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,6,21,,29,,27,,6,,,,,,,,,5,4,7,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,31,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,23,,,4,,6,,27,,31,,,,,,,,,31,4,7,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,6,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,23,,,4,,,6,27,,6,,,,,,,,,31,4,7,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,6,,,,,,,,,,6,,,1,6,,6
,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,6,,,25,,,6,27,,,,,,,,,,,31,,7,,,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,6,,,,,,,,,,6,,,1,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,6,6,27,,,,,,,,,,,6,,7,,,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,6,,,,,,,,,,6,,,1,6,,1
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,6,27,,6,,,,,,,,5,31,4,7,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,23,,,,,,,,,,6,,,1,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,16,,,6,27,,6,,,,,,,,5,29,4,7,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,27,,,31,,,,6,,31,,,,,,,,,31,4,7,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,6,,,,,,,,,,,6,,,6,,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,27,,6,27,,,,6,,6,,,,,,,,,31,4,7,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,6,,,,,,,,,,,6,,,6,,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,29,,6,27,,,,6,,6,,,,,,,,31,31,,7,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,6,,,,,,,,,,,6,,,6,,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,3,,6,27,,,,31,,31,,,,,,,,31,5,,3,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,31,,,,,,,6,,,6,,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,3,,,27,,,6,,,31,,,,,,,,6,16,,3,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,3,,,27,,,6,,,6,,,,,,,,6,4,,25,,,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,25,,,31,,,6,,,6,,,,,,,,27,29,29,25,,,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,5,,31,6,,,6,,,,,,,,31,25,,7,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,5,,,31,,,6,,,,,,,,27,5,6,25,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,5,,,31,6,,31,,,,,,,,16,4,6,25,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,31,,,5,,6,31,6,,6,,,,,,,,31,4,6,3,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,6,,,,31,,,,,,,6,,,6,,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,16,,,5,,6,,6,,6,,,,,,,,31,5,6,3,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,6,,,,,,,,,,,6,,,6,,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,9,,,5,,31,,6,,6,,,,,,,,31,25,,25,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,31,,31
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,7,,,5,,6,,6,,6,,,,,,,,31,5,,7,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,6,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,25,,,4,,31,,6,,6,,,,,,,,31,5,,7,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,6,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,31,,,4,,31,31,6,,6,,,,,,,,6,5,,7,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,31,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,3,,,4,,6,6,6,,29,,,,,,,,6,29,4,7,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,29,,6,6,6,,,,,,,,,,,27,4,7,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,5,,,27,,6,6,6,,,,,,,,,,,27,6,7,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,9,,,21,,6,6,6,,,,,,,,,,,27,6,29,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,25,,,29,,6,6,,,31,,,,,,,,,25,6,3,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,6,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,27,,,29,,6,31,,,,,,,,,,,,27,16,3,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,29,,,,,6,31,,,,,,,,,,,,25,6,3,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,27,,,,,6,31,,,,,,,,,,,,29,6,3,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,31,,,6,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,4,,,,,6,6,6,,6,,,,,,,,,6,6,7,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,31,,,,,,,6,,,6,6,,31
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,4,,,,,31,6,6,,6,,,,,,,,,29,,7,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,31,,,23,,,,,,,6,,,1,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,4,,,31,,6,6,6,,6,,,,,,,,,6,,7,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,31,,,,,,,,,,1,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,4,,,29,,6,6,6,,6,,,,,,,,29,4,,7,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,27,,,29,,6,31,6,,6,,,,,,,,6,4,6,7,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,6,,,,,,,1,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,27,,,29,,6,,6,,29,,,,,,,,,27,,7,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,6,,,,,,,1,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,27,,,21,,6,,6,,6,,,,,,,,6,27,6,7,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,7,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,31,,,21,,6,,29,,6,,,,,,,,,5,6,7,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,25,,,31,,6,,6,,6,,,,,,,,,25,,7,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,6,,31
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,29,,,31,,6,,6,,6,,,,,,,,6,27,,7,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,27,,,6,,6,,6,,6,,,,,,,,,29,,7,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,1,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,25,,,6,,6,6,6,,6,,,,,,,,,7,6,3,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,25,,,27,,,6,6,,6,,,,,,,,6,6,,3,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,27,,,31,6,,31,,,,,,,,,25,6,3,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,5,,29,27,,,,6,,31,,,,,,,,,6,,7,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,6,,1
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,5,,29,6,,6,,5,,,,,,,,,,,6,4,7,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,5,,31,6,,6,,6,,6,,,,,,,,,25,4,7,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,6,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,5,,31,6,,16,6,5,,6,,,,,,,,31,4,4,7,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,31,6,,,6,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,5,,,6,,6,6,6,,,,,,,,,,31,7,4,7,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,6,,,,6,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,31,,6,6,5,,31,,,,,,,,27,5,4,7,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,27,,,,9,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,,6,31,6,,6,,,,,,,,4,5,4,7,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,27,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,,6,6,5,,6,,,,,,,,4,7,4,7,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,31,6,,,23,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,25,,,16,,6,6,6,,6,,,,,,,,4,25,4,3,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,31,,,,6,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,5,,,,,6,6,6,,6,,,,,,,,4,23,,3,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,6,,,,6,,,,,,,6,,,6,3,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,5,,,,,6,6,6,,31,,,,,,,,4,7,4,3,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,6,,,,5,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,5,,,6,,6,6,6,,,,,,,,,,4,5,27,3,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,9,,,6,,6,,6,,,,,,,,,,4,5,6,7,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,27,,,6,,,,6,,,,,,,,,,4,5,6,7,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,6,,,31,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,27,,,31,,,,5,,,,,,,,,,4,5,4,7,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,31,,,,,,,,,,6,,,6,6,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,16,,,23,,,,6,,,,,,,,,,,16,4,7,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6,1,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,5,,,6,,31,,6,,31,,,,,,,,,31,4,7,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6,1,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,5,,,31,,6,,5,,6,,,,,,,,4,29,4,7,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,1,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,25,,,6,,6,,5,,6,,,,,,,,,31,,7,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,31,,,6,,,,,,,6,,,6,1,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,9,,,6,,6,,6,,6,,,,,,,,,5,,7,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,31,,,6,,,,,,,6,,,6,1,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,9,,,6,,6,,6,,6,,,,,,,,,29,,7,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,6,,,6,,,,,,,6,,,6,1,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,25,,,29,,5,29,6,,6,,,,,,,,,31,4,7,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,6,,,6,,,,,,,6,,,6,1,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,31,,,31,,6,6,6,,6,,,,,,,,,27,4,7,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,6,,,6,,,,,,,6,,,6,3,,6
,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,31,,,6,,6,6,6,,6,,,,,,,,,4,4,3,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,6,,,,,,,6,,,6,1,,6
